startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1919-01-19 21:02:00","1919-01-19 21:02:00","7 al 14-01-1919: la Semana Trágica (cont.)","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1dPojdw-VWekrIoWrn8F02kOtuD2Ez355/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""0"",""height"":""0""}","da","1","100","0",""
"1920-08-01 21:02:00","1920-08-01 21:02:00","Agosto 1920: la Patagonia Rebelde","<p></p>","55","[{""url"":""https://drive.google.com/file/d/10WBLWMrSHVFom0M_Cibw7Bd0FhAgwzRZ/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","mo","1","100","0",""
"1922-06-03 21:02:00","1922-06-03 21:02:00","03-06-1922: Creación de la Dirección General de YPF ","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1ImhrlU7qiW9SedA8E0s2vASIhmxpOorv/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1922-07-01 20:30:00","1922-07-01 20:30:00","1922: Gran Bretaña: sus &#34;ingresos invisibles pagaban parcialmente sus importaciones (1922 a 1929)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1923-07-01 20:56:00","1923-07-01 20:56:00","1923: política arancelaria de Alvear","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1oh4JPPMkPauGrIkk7Cke8Q-xENkKYeib/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","ye","1","100","0",""
"1925-07-01 20:56:00","1925-07-01 20:56:00","1925: empresas de EEUU llegan a Argentina (en particular segunda mitad década 1920)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1926-07-01 22:21:00","1926-07-01 22:21:00","1926: Caja de Conversión: Argentina volvió al patrón oro (1926-29)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1927-07-01 20:30:00","1927-07-01 20:30:00","1927: EEUU cerró la importación de carnes","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1927-07-01 22:21:00","1927-07-01 22:21:00","1927: Banco Nación desarrollo política de encajes (1927-29)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1927-08-25 06:22:00","1927-08-25 06:22:00","25-08-1927: Argentina vuelve a la Convertibilidad","<p></p>","60","[{""url"":""https://drive.google.com/file/d/13BYlW6DXbK_TxKcNukIsIGpbQivgCIcc/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""0"",""height"":""0""}","da","1","100","0",""
"1929-07-01 20:30:00","1929-07-01 20:30:00","1929: ganancia capitales de EEUU en Argentina:15%; de capitales ingleses: había bajado a 5-6%","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1929-10-24 05:28:00","1929-10-24 05:28:00","24-10-1929: &#34;Jueves Negro&#34; (cont.)","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1BGgkwpIC3LidZMgGlNsqtnB9uEXtalMZ/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1929-10-24 20:30:00","1929-10-24 20:30:00","24-10-1929: crack del 29, derrumbe de la Bolsa de New York","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1QB74FMR8NVasnwQHi7xtIvT2ejJiVkcp/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""500"",""height"":""500""}","da","1","100","0",""
"1929-10-24 21:02:00","1929-10-24 21:02:00","24-10-1929: Crack del 29 y Gran Depresión de la década del 30 (Bis)","<p></p>","65","[{""url"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1929-10-24 21:02:00","1929-10-24 21:02:00","24-10-1929: crack del 29 (bis)","<p></p>","60","[{""url"":""https://drive.google.com/file/d/161K7jTZpj51Wiger_opaTBRyraLrCKBu/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1929-10-29 21:02:00","1929-10-29 21:02:00","29-10-1929: Crack del 29 y Gran Depresión (bis)","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1CL0t3uxe_hOQq8-vdKwiCWIvbTXcRdG_/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1930-01-01 18:22:00","1930-01-01 18:22:00","Década de 1930: contexto histórico internacional","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1dw-R8UO9-wTsPdIVhxY8M7-NndcseBhM/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1930-07-01 20:30:00","1930-07-01 20:30:00","1930: Argentina era el 4º destino de los capitales británicos","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-05-02 23:40:00","1935-05-02 23:40:00","2-5-1935: fundación del IRAM en Argentina","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1EL13SVPAqa0-hfpHceSct5tq1NxYwZGA/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
