startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1978-02-20 22:24:00","1978-02-20 22:24:00","20-02-1978: Videla y Pinochet se reunieron en Puerto Montt y firmaron un Acta comprometiéndose a mantener la paz","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1978-06-01 22:24:00","1978-06-01 22:24:00","Jun-1978: proceso de &#34;privatización periférica&#34; (30 empresas: Siam, Winco, Carboclor, etc.)","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1978-06-01 22:24:00","1978-06-01 22:24:00","1-6-1978: Mundial de Fútbol en Argentina","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1WiI6MTXvspv51VzDQV5qyteRXvVKWzUe/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""0"",""height"":""0""}","ye","1","100","0",""
"1978-12-01 22:24:00","1978-12-01 22:24:00","Dic-1978: política cambiaria: &#34;la tablita&#34; (hasta principios de 1981). 1º devaluación: del 5,23%","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1978-12-01 22:24:00","1978-12-01 22:24:00","1978-1981: 2º etapa del Plan de Martínez de Hoz. Enfoque Monetario de BP","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1978-12-01 22:24:00","1978-12-01 22:24:00","Dic-1978: el conflicto militar entre Argentina y Chile parecía inminente","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1978-12-23 22:24:00","1978-12-23 22:24:00","23-12-1978: el Papa Juan Pablo II designó al Cardenal Samoré para encauzar las negociaciones entre Argentina y Chile","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1979-01-08 22:24:00","1979-01-08 22:24:00","08-01-1979: Argentina y Chile firmaron las Actas de Montevideo: aceptaron someter el litigio a la autoridad del Papa y no hacer uso de la fuerza","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1979-01-25 22:24:00","1979-01-25 22:24:00","25-01-1979: el Papa Juan Pablo II aceptó la mediación del conflicto entre Argentina y Chile, para la totalidad de la zona austral","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1979-09-06 22:24:00","1979-09-06 22:24:00","06 al 20-09-1979: visita de la Comisión Interamericana de Derechos Humanos de la OEA. Recibió denuncias de familiares","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1980-01-01 22:24:00","1980-01-01 22:24:00","1980-1981: 2º etapa del endeudamiento argentino (Ferrer): fuerte endeudamiento del sector público por desequilibrios BP","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1980-01-01 22:24:00","1980-01-01 22:24:00","Entre 1980 y 1982: fuga de capitales osciló entre U$D 16MM y 22MM","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1980-01-01 22:24:00","1980-01-01 22:24:00","1980-1982: variación de deuda externa fue de U$D 16.481MM","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1980-03-01 22:24:00","1980-03-01 22:24:00","Mar-1980: cerró el Banco de Intercambio Regional (BIR). Luego cerraron otros 3 grandes bancos y varios pequeños","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1980-04-01 22:24:00","1980-04-01 22:24:00","Abr-1980: la Comisión Interamericana de DDHH presentó y aprobó Informe. La dictadura prohibió la circulación del Informe","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1980-06-01 22:24:00","1980-06-01 22:24:00","Jun-1980: reducción de aranceles aduaneros, para favorecer importaciones y combatir la inflación","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1980-07-10 22:24:00","1980-07-10 22:24:00","10-07-1980: discurso de Martínez de Hoz por 2ª parte del Plan Económico","<p></p>","60","[{""url"":""https://drive.google.com/open?id=102XmIB0wpGrKHbUDVPDkBIvjgfxGrYne"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1980-10-13 22:24:00","1980-10-13 22:24:00","13-10-1980: el arquitecto argentino Adolfo Pérez Esquivel recibió el Premio Nobel de la Paz","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1Ar_p48g0GoJckGY6yWRX5eAqvc3QKmOp"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1980-12-12 22:24:00","1980-12-12 22:24:00","12-12-1980: el Papa Juan Pablo II entregó su propuesta de mediación a Argentina y Chile (convalidaba el Laudo Arbitral). Fue rechazada por Argentina y el conflicto quedó en suspenso hasta el gobierno de Alfonsín","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1981-03-29 18:07:00","1981-03-29 18:07:00","29-03-1981: Segunda Junta Militar de Gobierno (Teniente General Roberto Viola) (hasta 11-12-81). Ministro de Economía Lorenzo J Sigaut (hasta 21-12-81) ","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1981-12-22 21:29:00","1981-12-22 21:29:00","22-12-1981: Tercera Junta Militar de Gobierno (Teniente General Leopoldo Galtieri) (hasta 18-06-1982). Ministro de economía: Roberto T Alemann (hasta 02-07-1982)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-03-30 22:24:00","1982-03-30 22:24:00","30-03-1982: CGT (Ubaldini) convocó a los trabajadores a movilización y concentración en Plaza de Mayo","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-04-02 22:24:00","1982-04-02 22:24:00","02-04-1982: tropas argentinas ocuparon las Islas Malvinas","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1YjU-vbgDAMcgdyKeffQa9ICQ2ynLO14M/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1982-04-02 22:24:00","1982-04-02 22:24:00","02-04-1982: consecuencias económicas de la Guerra de Malvinas","<p></p>","55","[{""url"":""https://drive.google.com/file/d/17mdpJpZ_4jmGLUIaWE_NMFBZa4mewZSb/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1982-04-04 22:24:00","1982-04-04 22:24:00","04-04-1982: Alejandro Olmos denunció por ilegítima gran parte de la deuda externa contraída por el gobierno militar (el 13-07-2000 el juez J. Ballesteros dictó sentencia ratificando la denuncia)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-04-25 22:24:00","1982-04-25 22:24:00","25-04-1982: primer encuentro de tropas argentinas y británicas en las Islas Georgias (Astiz se rindió sin combatir)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-05-02 22:24:00","1982-05-02 22:24:00","02-05-1982: hundimiento Crucero Gral. Belgrano","<p></p>","60","[{""url"":""https://drive.google.com/open?id=1ukLaQ64dWtLDZELdON8ETPqUuy7K359g"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1982-05-20 22:24:00","1982-05-20 22:24:00","20 al 21-05-1982: desembarco británico en las Islas Malvinas","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-06-11 22:24:00","1982-06-11 22:24:00","11 y 12-06-1982: el Papa Juan Pablo II visitó Buenos Aires (después de visitar Gran Bretaña) ","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-06-14 22:24:00","1982-06-14 22:24:00","14-06-1982: el Gral. Mario B. Menéndez firmó la capitulación de Argentina en Islas Malvinas (murieron 730 soldados argentinos)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-07-01 16:38:00","1982-07-01 16:38:00","01-07-1982: Cuarta Junta Militar de Gobierno (Teniente General Cristino Nicolaides) (hasta 10-12-1983). Ministro de Economía José María Dagnino Pastore (hasta 24-08-1982)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-08-02 03:22:00","1982-08-02 03:22:00","Ago-1982: estalló la &#34;crisis de la deuda&#34;: México declaró la moratoria unilateral del pago de la deuda pública externa","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1982-08-25 08:43:00","1982-08-25 08:43:00","25-08-1982: Ministro de economía Jorge Wehbe (hasta 09-12-1983)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-09-01 22:24:00","1982-09-01 22:24:00","Set-1982: la Junta Militar asume parcialmente responsabilidad en las violaciones a los DDHH, mediante documento","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1982-10-05 22:24:00","1982-10-05 22:24:00","05-10-1982: se realizó por primera vez un acto masivo por los DDHH (actividad prohibida) llamada &#34;Marcha por la Vida&#34;","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1982-12-16 22:24:00","1982-12-16 22:24:00","16-12-1982: la Multipartidaria convocó a la Marcha de la Civilidad (se pedían elecciones en 07-1983)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1983-09-23 01:02:00","1983-09-23 01:02:00","22-09-1983: Ley de Amnistía (Nº 22.924)","<p></p>","60","[{""url"":""https://drive.google.com/file/d/17XKf1SpY-zkeUb4jtA_sO0qZgG3m1WIp/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""0"",""height"":""0""}","da","1","100","0",""
"1983-10-25 22:24:00","1983-10-25 22:24:00","25-10-1983: invasión a Granada","<p></p>","50","[{""url"":""https://drive.google.com/file/d/1icM8c7M3IS6Fhgim6BaEwy2jL583P2dO/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1983-10-30 22:24:00","1983-10-30 22:24:00","30-10-1983: elecciones presidenciales; fórmula vencedora la de la UCR: Alfonsín-Martínez","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1984-09-20 05:04:00","1984-09-20 05:04:00","20-09-1984: entrega del Informe de la CONADEP","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1fwOkJDVBq8cP_C08YgLORJIYMnWIyTYW/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1984-11-29 15:49:00","1984-11-29 15:49:00","29-11-1984: la guerra que no fue...","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1v9etSFHMo0x4RFQLMmJyQ4eYj4mbYZpL/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","da","1","100","0",""
"1986-04-26 18:19:00","1986-04-26 18:19:00","26-04-1986: accidente de Chernobyl BIS","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1e75dfWaHfCGYKNyTnodsNehKRmvr1VGL/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
