startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1932-02-20 07:40:00","1932-02-20 07:40:00","20-02-1932: gobierno de Justo (hasta 20-02-1938)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1932-02-20 12:42:00","1932-02-20 12:42:00","20-02-1932: Ministro de Economía A. Hueyo (hasta 24-08-1933)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1932-07-21 20:56:00","1932-07-21 20:56:00","21-07 al 20-08-1932: Conferencia Económica del Imperio Británico, en Ottawa","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1932-10-05 19:18:00","1932-10-05 19:18:00","05-10-1932: Ley de Vialidad Nacional","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1932-12-31 20:56:00","1932-12-31 20:56:00","31-12-1932: Impuesto a los Réditos","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-04-05 20:56:00","1933-04-05 20:56:00","05-04-1933: Roosevelt retiró a EEUU del patrón oro","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-05-01 20:56:00","1933-05-01 20:56:00","01-05-1933: firma del Pacto Roca-Runciman","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1xUWOj7zUj7x9kjOD9FXdfe8To5W2rU55/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1933-05-01 20:56:00","1933-05-01 20:56:00","01-05-1933: acuerdos financieros que acompañaron al Pacto Roca-Runciman: &#34;empréstitos de desbloqueo&#34; p/amortizar deuda flotante","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-06-12 20:56:00","1933-06-12 20:56:00","12-06-1933: Conferencia Económica y Monetaria Mundial (Londres, 12-6 al 27-7/1933)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-06-12 20:56:00","1933-06-12 20:56:00","12-06 al 27-07-1933: Conferencia Económica y Monetaria Mundial","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-06-29 02:31:00","1933-06-29 02:31:00","1-5-1933: pacto Roca-Runciman","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1P4n2tlwyaC6D9nyXCpmPtveI9SYpTHFM/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1933-07-01 20:56:00","1933-07-01 20:56:00","1933: primer momento de la política económica: aumento de la intervención del Estado","<p></p>","75","","shapes/triangle_gray.png","","ye","1","100","0",""
"1933-07-01 20:56:00","1933-07-01 20:56:00","1933: creación Junta Nacional de Granos","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1933-07-01 22:21:00","1933-07-01 22:21:00","1933 al 1938: posición interamericana giró en torno a la posición de EU (Cordell Hull; política del &#34;buen vecino&#34;) y Argentina (Saavedra Lamas; reactivar vínculos con Europa, acdos. bilaterales y posición en Am.Lat.)","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1933-08-24 20:56:00","1933-08-24 20:56:00","24-08-1933: Ministro de Economía F. Pinedo (hasta 30-12-1935)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-09-28 07:40:00","1933-09-28 07:40:00","28-09-1933: asesinato del diputado socialista de Córdoba José Guevara","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-09-30 00:42:00","1933-09-30 00:42:00","29-09-1933: ley creación Junta Nacional de Carnes, Frigorífico Nacional de la Capital y Corporación Argentina de Productores de Carne (CAP)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-10-10 20:56:00","1933-10-10 20:56:00","10-10-1933: Argentina y Brasil (Justo y G. Vargas, en visita de Justo a Brasil) firman tratado de comercio y navegación","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-11-28 12:06:00","1933-11-28 12:06:00","28-11-1933 Fundación de la Junta Reguladora de Granos","<p></p>","65","[{""url"":""https://drive.google.com/file/d/14di2G-fjgbHF9jSkr9YPrtKv9IQQGRz0/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1933-11-28 20:56:00","1933-11-28 20:56:00","28-11-1933: Programa de Recuperación Económica Nacional, de Pinedo y Prebisch (heterodoxa; 1933-43)","<p></p>","75","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-11-28 20:56:00","1933-11-28 20:56:00","28-11-1933: reforma del control de cambios; creación Oficina de Control de Cambios; división del mercado de cambios en oficial y libre; devaluación del peso","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1933-12-26 22:21:00","1933-12-26 22:21:00","26-12-1933: VII Conferencia Interamericana, en Montevideo: Roosevelt cambia la política exterior del &#34;big stick&#34; o &#34;gran garrote&#34; por la &#34;del buen vecino&#34;","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-07-01 19:18:00","1934-07-01 19:18:00","1934: llegada de Sudamtex a Argentina (empresa textil de EU)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1934-08-23 20:56:00","1934-08-23 20:56:00","23-08-1934: creación de la Junta Nacional para Combatir la Desocupación","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-09-02 00:42:00","1934-09-02 00:42:00","01-09-1934: se creó una Comisión Investigadora del Comercio de Carnes (moción de De la Torre, por conducta invernadores y frigoríficos)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-09-09 00:42:00","1934-09-09 00:42:00","08-09-1934: Lisandro de la Torre denunció en el Senado que los ganaderos seguían siendo explotados por los frigoríficos","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-10-02 13:46:00","1934-10-02 13:46:00","02-10-1934: Congreso Eucarístico Internacional en Buenos Aires","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-11-28 07:40:00","1934-11-28 07:40:00","28-11-1934: Convenio Comercial y de Pagos entre Alemania y Argentina (bilateral), pcipal.comprador de carne congelada","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1934-12-01 20:56:00","1934-12-01 20:56:00","Dic-1934: creación Junta Reguladora de Vinos","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1934-12-01 20:56:00","1934-12-01 20:56:00","Dic-1934: creación del Impuesto a las Ventas (reformulaba el impuesto a las transacciones)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1934-12-01 20:56:00","1934-12-01 20:56:00","Dic-1934: creación del régimen de coparticipación ","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1935-05-01 20:56:00","1935-05-01 20:56:00","May-1935: Ley 12.155 de creación del BCRA (proyecto de Prebisch)","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1935-05-02 23:40:00","1935-05-02 23:40:00","2-5-1935: fundación del IRAM en Argentina","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1EL13SVPAqa0-hfpHceSct5tq1NxYwZGA/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","da","1","100","0",""
"1935-05-02 23:40:00","1935-05-02 23:40:00","2-5-1935: fundación del IRAM en Argentina","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1EL13SVPAqa0-hfpHceSct5tq1NxYwZGA/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1935-05-29 07:40:00","1935-05-29 07:40:00","29-05-1935: convenio de cooperación y coordinación con Brasil, en Bs. As (visita de G. Vargas a Bs. As.)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1935-06-01 20:56:00","1935-06-01 20:56:00","Jun-1935: comenzó sus actividades el BCRA","<p></p>","55","[{""url"":""https://drive.google.com/file/d/12wZCfrfBKUK_qFCzs-VwvuYuZELAqkoU/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1935-07-01 13:46:00","1935-07-01 13:46:00","1035: Alvear puso fin a la abstención electoral del radicalismo","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-07-01 20:56:00","1935-07-01 20:56:00","1935: la política cambiaria argentina pasó a ser un instrumento de política económica","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-07-01 20:56:00","1935-07-01 20:56:00","1935: segundo momento de la política económica: creación del Banco Central de la República Argentina","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-07-01 20:56:00","1935-07-01 20:56:00","1935: creación del Instituto Movilizador de Inversiones Bancarias","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-07-01 20:56:00","1935-07-01 20:56:00","Jul-1935: Premio Nobel de la Paz al argentino Carlos Saavedra Lamas (canciller) por sus iniciativas a favor de un Pacto Antibélico de No Agresión y Conciliación","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1935-07-01 20:56:00","1935-07-01 20:56:00","1935: creación Junta Nacional de Algodón ","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1935-07-23 07:40:00","1935-07-23 07:40:00","23-07-1935: asesinato del Senador demoprogresista Enzo Bordabehere (balas dirigidas a L. de la Torre)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1935-10-01 20:56:00","1935-10-01 20:56:00","Oct-1935: creación Junta Reguladora de Yerba Mate","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1935-12-31 20:56:00","1935-12-31 20:56:00","31-12-1935: Ministro de Economía R. Ortiz (hasta 22-06-1937)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1936-05-01 07:40:00","1936-05-01 07:40:00","1936: Pacto Malbrán-Eden (renovación del Pacto Roca-Runciman, vto. 1948)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1936-07-01 19:18:00","1936-07-01 19:18:00","1936: llegada de Anderson Clayton a Argentina (empresa textil de EU)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1936-07-01 20:56:00","1936-07-01 20:56:00","1936: renovación del Pacto Roca-Runciman","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1936-07-01 20:56:00","1936-07-01 20:56:00","1936: etapa del &#34;nacionalismo populista&#34; (FORJA, Scalabrini Ortiz, Jauretche)","<p></p>","65","","shapes/triangle_gray.png","","ye","1","100","0",""
"1936-09-30 19:18:00","1936-09-30 19:18:00","30-09-1936: Ley de Coordinación de Transportes: creaba una Comisión Nacional y la Corporación de Transportes","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1936-12-04 22:21:00","1936-12-04 22:21:00","04-12-1936: Conferencia Interamericana para el Mantenimiento de la Paz, en Buenos Aires (vino Roosevelt)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1937-06-22 20:56:00","1937-06-22 20:56:00","22-06-1937: Ministro de Economía C. Acevedo (hasta 20-02-1938)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1937-07-01 19:18:00","1937-07-01 19:18:00","1937: llegada de Ducilo a Argentina (empresa textil de EU)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1937-07-01 20:56:00","1937-07-01 20:56:00","1937: tercer momento de la política económica: inicio fase descendente","<p></p>","75","","shapes/triangle_gray.png","","ye","1","100","0",""
"1937-09-05 13:46:00","1937-09-05 13:46:00","05-09-1937: elecciones presidenciales: triunfo de R.M. Ortiz y R.S. Castillo","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1938-02-20 07:40:00","1938-02-20 07:40:00","20-02-1938: gobierno de R.M. Ortiz (hasta 27-06-1942)","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1h9Vos8PbFLV62X1FgTr1d6WCzh9wTidQ/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","da","1","100","0",""
"1938-02-20 20:56:00","1938-02-20 20:56:00","20-02-1938: Ministro de Economía P. Groppo (hasta 02-09-1940)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1938-11-01 20:56:00","1938-11-01 20:56:00","Nov-1938 a nov-1940: 3º etapa del control de cambios. Reforma más restrictiva.","<p></p>","65","","shapes/triangle_gray.png","","mo","1","100","0",""
"1938-12-27 22:21:00","1938-12-27 22:21:00","09 al 27-12-1938: VIII Conferencia Interamericana de Estados Americanos, en Lima: se firmó la solidaridad continental y Argentina adhirió","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1939-04-13 07:40:00","1939-04-13 07:40:00","13-04-1939: firma de un protocolo en Bs.As., para avanzar en una unión aduanera con Brasil","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1939-09-01 20:52:00","1939-09-01 20:52:00","01-09-1939: inicio Segunda Guerra Mundial","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1939-09-02 00:45:00","1939-09-02 00:45:00","Set-1939: firma de pacto entre Imperial Chemical Industries, Dupont y Anilinas Argentinas (en Londres)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1939-09-04 05:11:00","1939-09-04 05:11:00","04-09-1939: Ortiz declaró la neutralidad argentina en la Segunda Guerra Mundial","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1939-09-23 05:11:00","1939-09-23 05:11:00","23-09 al 03-10-1939: Primera Conferencia de Cancilleres de Países Americanos, en Panamá","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1940-04-01 05:11:00","1940-04-01 05:11:00","Abr-1940: Canciller Cantilo propuso a EU que los países americanos asumieran el estatuto del NO BELIGERANTE: no era obligatoria la absoluta neutralidad, pero favorecía las relaciones con los aliados","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1940-09-02 20:56:00","1940-09-02 20:56:00","02-09-1940: Ministro de Economía F. Pinedo (hasta 13-03-1941)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1940-10-06 07:40:00","1940-10-06 07:40:00","06-10-1940: Ministros de Hacienda de Argentina y Brasil (Pinedo y Souza Costa) firmaron recomendaciones para un intercambio en forma progresiva","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1940-12-01 19:18:00","1940-12-01 19:18:00","Dic-1940: Plan de Reactivación Económica de Pinedo (c/Prebisch) es presentado en el Congreso (el Senado lo aprueba y Diputados no lo trata; Pinedo renuncia)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1941-01-01 20:56:00","1941-01-01 20:56:00","Principios de 1941: Reino Unido dejó de enviar productos a Argentina. Se suprimieron restricciones a importaciones de EU","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-03-13 20:56:00","1941-03-13 20:56:00","13-03-1941: Ministro de Economía C. Acevedo (hasta 07-06-1943)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-05-01 20:56:00","1941-05-01 20:56:00","May-1941: Corporación para la Promoción del Intercambio","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1941-06-01 20:56:00","1941-06-01 20:56:00","Jun-1941: se suprimió la Oficina del Control de Cambios y el permiso previo de importación de mercancías","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1941-06-20 00:45:00","1941-06-20 00:45:00","19-06-1941: discurso de Pinedo en New York: argentinos cometieron el error de mirar a Europa como modelo principal y exclusivo. Buscaba acercamiento a EU y a América","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-07-02 00:45:00","1941-07-02 00:45:00","1941: EU decidió proveer de armas a los países de América Latina: 1º Brasil; 2º México; último Argentina (en la medida que hubiera disponibilidad)","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1941-09-26 19:18:00","1941-09-26 19:18:00","26-09-1941: Ley 12.709 de creación de la Dirección Gral. de Fabricaciones Militares","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-10-14 07:40:00","1941-10-14 07:40:00","14-10-1941: firma de tratado comercial entre Argentina y EU (no incluyó tema carne y no se eliminaron aranceles e impuestos de EU a productos agropecuarios)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-10-16 19:18:00","1941-10-16 19:18:00","16-10-1941: creación de la Flota Mercante del Estado Argentino","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-11-21 07:40:00","1941-11-21 07:40:00","21-11-1941: tratado argentino-brasileño sobre librecambio progresivo (Cancilleres O. Aranha y E. Ruiz Guiñazú), p/lograr una unión aduanera (antecedente Mercosur)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-12-07 19:18:00","1941-12-07 19:18:00","07-12-1941: ataque japonés a la flota de EU en Pearl Harbor","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1nIKCKppNpHDc6xkSOo4dhEi0Rda8BSr-/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1941-12-08 05:11:00","1941-12-08 05:11:00","08-12-1941: Argentina pasó a ser &#34;un mal vecino&#34; para EU (Secretario de Estado Cordell Hull)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1941-12-08 19:18:00","1941-12-08 19:18:00","08-12-1941: EU le declara la guerra a Japón y entra a la Segunda Guerra Mundial","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1942-01-01 20:56:00","1942-01-01 20:56:00","Ene-1942: Tercera Reunión de Consulta de los Ministros de Relaciones Exteriores de las Repúblicas Americanas, en Río de Janeiro ","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1942-01-01 20:56:00","1942-01-01 20:56:00","01-01-1942: se acuña el nombre de Naciones Unidas","<p></p>","55","[{""url"":""https://drive.google.com/file/d/14t3YgnkEq-f8aAfHqCDliJLQ2eLbaM2U/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1942-06-27 07:40:00","1942-06-27 07:40:00","27-06-1942: gobierno de R.S. Castillo (hasta 04-06-1943) ","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1BJx5J_hkBvkVuHvRu6aAXuOSYyMtRDCD/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1942-07-01 20:56:00","1942-07-01 20:56:00","1942: cuarto momento de la política económica: durante la Segunda Guerra Mundial (1942 y 1943)","<p></p>","75","","shapes/triangle_gray.png","","ye","1","100","0",""
