startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1955-11-14 13:14:00","1955-11-14 13:14:00","14-11-1955: Ministro de Hacienda E. Blanco (hasta 25-01-1957)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1956-04-27 22:01:00","1956-04-27 22:01:00","27-04-1956: se derogó la Constitución de 1949","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1956-05-16 12:53:00","1956-05-16 12:53:00","16-05-1956: se conforma el &#34;Club de París&#34; (para evitar que Argentina entre en default)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1956-07-01 16:47:00","1956-07-01 16:47:00","1956: comienzan a restituirse las empresas alemanas a sus dueños","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1956-07-02 12:53:00","1956-07-02 12:53:00","02-07-1956: Argentina acuerda con el &#34;Club de París&#34;, pasando del bilateralismo al multeralismo en comercio exterior","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1956-08-30 12:56:00","1956-08-30 12:56:00","30-08-1956: Argentina firma los acuerdos de Bretton Woods y así ingresa al FMI, BM y BIRF","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1957-01-26 12:06:00","1957-01-26 12:06:00","26-01-1957: Ministro de Hacienda R. Verrier (hasta 26-03-1957)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1957-03-26 12:06:00","1957-03-26 12:06:00","26-03-1957: Ministro de Hacienda y Finanzas A. Krieger Vasena (hasta 30-04-1958)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1957-08-01 12:53:00","1957-08-01 12:53:00","Ago-1957: Asamblea Constituyente restituye la Constitución de 1853 (sin reformas 1949, sin art.14 bis)","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-03-01 12:53:00","1958-03-01 12:53:00","Mar-1958: Frondizi devolvió la CGT a los representantes sindicales (alarma a las FFAA)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-05-01 12:06:00","1958-05-01 12:06:00","01-05-1958: Ministro de Economía E.D. Del Carril (hasta 24-06-1959)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1958-05-01 12:53:00","1958-05-01 12:53:00","01-05-1958: inicio de la presidencia de Frondizi","<p></p>","75","[{""url"":""https://drive.google.com/file/d/1ELvHEASZBtlD1a1WbP5-gJdyQ6qYybpm/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1958-05-01 12:53:00","1958-05-01 12:53:00","1-5-1958: Cómo fue la llegada de Frondizi al poder","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1LNlAjTN1mBByBH7YJEKbNq_-xyNOdOm2/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1958-05-02 12:53:00","1958-05-02 12:53:00","1958: primeras medidas económicas Frondizi (PME, PFE, suba W, revocó decretos anti-CGT)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-06-01 13:14:00","1958-06-01 13:14:00","Jun-1958: lanzamiento de la &#34;Batalla del Acero&#34;","<p></p>","65","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-07-01 13:14:00","1958-07-01 13:14:00","Jul-1958: Frondizi firma c/empresas extranjeras p/explotación petróleo","<p></p>","60","[{""url"":""https://drive.google.com/file/d/157bjC1U6gJU-WKg-K-Worz2-iQqNEK9D/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1958-07-01 13:14:00","1958-07-01 13:14:00","1958: construcción del Gasoducto Campo Durán (Salta a Bs.As.-Salta Bolivia)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1958-07-24 13:14:00","1958-07-24 13:14:00","24-07-1958: lanzamiento &#34;Batalla del Petróleo&#34;","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1eWxm7FFvUO6kW6UsRfhw7u9AIOLBuzJQ/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1958-08-18 12:53:00","1958-08-18 12:53:00","18-08-1958: Frondizi recibe a E. &#34;Che&#34; Guevara en Olivos (alarma a las FFAA)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1958-10-28 13:14:00","1958-10-28 13:14:00","28-10-1958: convenio con URSS para comprarle material petrolero","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1958-11-01 13:14:00","1958-11-01 13:14:00","Nov-1958: firma 1º acuerdo stand by de Argentina con el FMI","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-12-01 13:14:00","1958-12-01 13:14:00","Dic-1958: Ley 14780 de Radicación de Capitales","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1958-12-01 13:14:00","1958-12-01 13:14:00","01-12-1958: Ley 14781 de Promoción Industrial","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1958-12-29 12:53:00","1958-12-29 12:53:00","29-12-1958: Plan de Estabilización y Desarrollo de Frondizi","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1959-06-25 13:14:00","1959-06-25 13:14:00","25-06-1959: Ministro de Economía A. Alsogaray (hasta 26-04-1961)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1960-01-01 12:53:00","1960-01-01 12:53:00","Déc.1960: &#34;Boom&#34; Latinoamericano - Literatura","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1vBYiXfZH-QNa2qmadGlyYzB4bDi0W-Pm/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1960-07-01 13:14:00","1960-07-01 13:14:00","1960: construcción del Gasoducto Gral. San Martín (Comodoro Rivadavia a Bs.As.)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1960-07-25 23:46:00","1960-07-25 23:46:00","25-07-1960: SOMISA: comienza a funcionar","<p></p>","60","[{""url"":""https://drive.google.com/file/d/15v215guH63gAIYn9tyHzZwz-WvUeDTRr/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1961-04-26 13:14:00","1961-04-26 13:14:00","26-04-1961: Ministro de Economía R. Alemann (hasta 12-01-1962)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-01-15 13:14:00","1962-01-15 13:14:00","15-01-1962: Ministro de Economía C. Coll Benegas (hasta 26-03-1962)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-03-26 12:06:00","1962-03-26 12:06:00","26-03-1962: Ministro de Economía J. Wehbe (hasta 06-04-1962)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-03-29 12:53:00","1962-03-29 12:53:00","La cultura de la época de Guido e Illia","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1GowN6FthreVOTuHi94XSK7s0vXjNhMvy/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1962-03-29 13:14:00","1962-03-29 13:14:00","29-03-1962: Frondizi fue depuesto (golpe de Estado)","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1tfdHLUqwRsw1ZtnlOyxXeyQjAoYYR5EF/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1962-03-30 12:53:00","1962-03-30 12:53:00","30-03-1962: asume presidencia J.M. Guido (presidente del Senado)","<p></p>","65","[{""url"":""https://drive.google.com/file/d/1QLZM-cXgkifHMNtpuim5Ox-SL1gmcyVP/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1962-04-06 12:06:00","1962-04-06 12:06:00","06-04-1962: Ministro de Economía F. Pinedo (hasta 30-04-1962)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-04-30 12:06:00","1962-04-30 12:06:00","30-04-1962: Ministro de Economía A. Alsogaray (hasta 10-12-1962)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-07-01 13:14:00","1962-07-01 13:14:00","1962: se alcanzó el autoabastecimiento de petróleo (o casi)","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1962-07-09 12:53:00","1962-07-09 12:53:00","04-07-1962: Bonos &#34;9 de Julio&#34; (Alsogaray)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1962-12-10 12:06:00","1962-12-10 12:06:00","10-12-1962: Ministro de Economía E. Méndez Delfino (hasta 21-05-1963)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1963-05-21 12:06:00","1963-05-21 12:06:00","21-05-1963: Ministro de Economía J.A. Martínez de Hoz (hasta 12-10-1963)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1963-10-12 12:06:00","1963-10-12 12:06:00","12-10-1963: Ministro de Economía E. Blanco (hasta 19-08-1964)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1963-10-12 12:06:00","1963-10-12 12:06:00","12-10-1963: asume la presidencia A. Illia (hasta ","<p></p>","75","","shapes/triangle_gray.png","","da","1","100","0",""
"1963-11-15 13:14:00","1963-11-15 13:14:00","15-11-1963: Illia anuló los contratos de YPF con empresas extranjeras","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1963-11-22 23:46:00","1963-11-22 23:46:00","22-11-1963: asesinato de John F. Kennedy","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1CbdyaxFojOds6rmKko0PANl-afYYT2qE/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""0"",""height"":""0""}","da","1","100","0",""
"1964-08-19 12:06:00","1964-08-19 12:06:00","19-08-1964: Ministro de Economía J.C. Pugliese (hasta 28-06-1966)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1964-08-19 13:14:00","1964-08-19 13:14:00","19-08-1964: muere el Ministro de Economía Blanco","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1964-12-01 13:14:00","1964-12-01 13:14:00","Dic-1964: Plan Nacional de Desarrollo 1965-69 (de largo plazo; 2 lineamientos grales.)","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1965-10-01 17:40:00","1965-10-01 17:40:00","Oct-nov de 1965: miniplan","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1966-05-16 17:53:00","1966-05-16 17:53:00","16-05-1966: Revolución Cultural Proletaria en China (Mao Tse-Tung)","<p></p>","55","[{""url"":""https://drive.google.com/open?id=1VlX5mQ32ZYRFTuMatb1xLTFz4p84t1pH"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1966-06-28 13:14:00","1966-06-28 13:14:00","28-06-1966: golpe de Estado derroca a Illia","<p></p>","75","[{""url"":""https://drive.google.com/file/d/1Zleo5AuF7FHF8N88dTAyiNM0eGHbPO4A/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","da","1","100","0",""
